date,day_of_week,month,city,category,demand_units,unit_price,warehouse,stock_available,lead_time_days
2024-11-01,4,11,Mumbai,Clothing,210,800,Warehouse_West,609,4
2024-11-01,4,11,Mumbai,Furniture,56,12000,Warehouse_North,432,3
2024-11-01,4,11,Mumbai,Medicines,407,200,Warehouse_South,721,1
2024-11-01,4,11,Delhi,Electronics,118,8500,Warehouse_South,977,2
2024-11-01,4,11,Delhi,Groceries,488,150,Warehouse_South,953,1
2024-11-01,4,11,Delhi,Clothing,191,800,Warehouse_North,711,2
2024-11-01,4,11,Delhi,Furniture,52,12000,Warehouse_North,316,3
2024-11-01,4,11,Delhi,Medicines,355,200,Warehouse_West,247,4
2024-11-01,4,11,Bangalore,Electronics,107,8500,Warehouse_North,289,4
2024-11-01,4,11,Bangalore,Groceries,473,150,Warehouse_South,379,1
2024-11-01,4,11,Bangalore,Clothing,204,800,Warehouse_South,855,3
2024-11-01,4,11,Bangalore,Furniture,42,12000,Warehouse_South,521,4
2024-11-01,4,11,Bangalore,Medicines,366,200,Warehouse_North,556,3
2024-11-01,4,11,Chennai,Electronics,83,8500,Warehouse_West,634,3
2024-11-01,4,11,Chennai,Groceries,405,150,Warehouse_West,495,1
2024-11-01,4,11,Chennai,Clothing,152,800,Warehouse_South,594,3
2024-11-01,4,11,Chennai,Furniture,39,12000,Warehouse_South,219,4
2024-11-01,4,11,Chennai,Medicines,300,200,Warehouse_North,656,1
2024-11-01,4,11,Pune,Electronics,74,8500,Warehouse_North,870,1
2024-11-01,4,11,Pune,Groceries,336,150,Warehouse_North,593,1
2024-11-01,4,11,Pune,Clothing,138,800,Warehouse_West,953,1
2024-11-01,4,11,Pune,Furniture,37,12000,Warehouse_West,342,3
2024-11-01,4,11,Pune,Medicines,260,200,Warehouse_North,306,2
2024-11-01,4,11,Hyderabad,Electronics,72,8500,Warehouse_West,457,4
2024-11-01,4,11,Hyderabad,Groceries,358,150,Warehouse_North,203,3
2024-11-01,4,11,Hyderabad,Clothing,132,800,Warehouse_South,561,2
2024-11-01,4,11,Hyderabad,Furniture,33,12000,Warehouse_North,401,1
2024-11-01,4,11,Hyderabad,Medicines,239,200,Warehouse_West,779,3
2024-11-02,5,11,Mumbai,Electronics,170,8500,Warehouse_North,529,4
2024-11-02,5,11,Mumbai,Groceries,786,150,Warehouse_South,210,1
2024-11-02,5,11,Mumbai,Clothing,312,800,Warehouse_South,705,2
2024-11-02,5,11,Mumbai,Furniture,78,12000,Warehouse_South,897,3
2024-11-02,5,11,Mumbai,Medicines,567,200,Warehouse_North,598,3
2024-11-02,5,11,Delhi,Electronics,154,8500,Warehouse_North,602,4
2024-11-02,5,11,Delhi,Groceries,665,150,Warehouse_South,979,3
2024-11-02,5,11,Delhi,Clothing,292,800,Warehouse_West,344,1
2024-11-02,5,11,Delhi,Furniture,74,12000,Warehouse_South,445,2
2024-11-02,5,11,Delhi,Medicines,568,200,Warehouse_South,889,4
2024-11-02,5,11,Bangalore,Electronics,150,8500,Warehouse_West,582,2
2024-11-02,5,11,Bangalore,Groceries,643,150,Warehouse_South,669,3
2024-11-02,5,11,Bangalore,Clothing,254,800,Warehouse_West,827,3
2024-11-02,5,11,Bangalore,Furniture,69,12000,Warehouse_South,825,2
2024-11-02,5,11,Bangalore,Medicines,502,200,Warehouse_South,579,1
2024-11-02,5,11,Chennai,Electronics,116,8500,Warehouse_West,705,1
2024-11-02,5,11,Chennai,Groceries,522,150,Warehouse_South,259,1
2024-11-02,5,11,Chennai,Clothing,220,800,Warehouse_North,541,2
2024-11-02,5,11,Chennai,Furniture,53,12000,Warehouse_West,734,4
2024-11-02,5,11,Chennai,Medicines,370,200,Warehouse_North,364,4
2024-11-02,5,11,Pune,Electronics,112,8500,Warehouse_South,674,4
2024-11-02,5,11,Pune,Groceries,509,150,Warehouse_North,548,4
2024-11-02,5,11,Pune,Clothing,211,800,Warehouse_North,758,4
2024-11-02,5,11,Pune,Furniture,51,12000,Warehouse_West,867,2
2024-11-02,5,11,Pune,Medicines,389,200,Warehouse_South,318,2
2024-11-02,5,11,Hyderabad,Electronics,105,8500,Warehouse_North,502,3
2024-11-02,5,11,Hyderabad,Groceries,480,150,Warehouse_North,718,2
2024-11-02,5,11,Hyderabad,Clothing,198,800,Warehouse_South,235,2
2024-11-02,5,11,Hyderabad,Furniture,47,12000,Warehouse_West,796,4
2024-11-02,5,11,Hyderabad,Medicines,370,200,Warehouse_West,626,1
2024-11-03,6,11,Mumbai,Electronics,159,8500,Warehouse_North,281,4
2024-11-03,6,11,Mumbai,Groceries,776,150,Warehouse_South,614,1
2024-11-03,6,11,Mumbai,Clothing,319,800,Warehouse_North,332,4
2024-11-03,6,11,Mumbai,Furniture,79,12000,Warehouse_South,769,1
2024-11-03,6,11,Mumbai,Medicines,558,200,Warehouse_South,961,3
2024-11-03,6,11,Delhi,Electronics,158,8500,Warehouse_North,495,2
2024-11-03,6,11,Delhi,Groceries,652,150,Warehouse_South,990,4
2024-11-03,6,11,Delhi,Clothing,297,800,Warehouse_South,271,4
2024-11-03,6,11,Delhi,Furniture,65,12000,Warehouse_South,410,4
2024-11-03,6,11,Delhi,Medicines,531,200,Warehouse_North,652,2
2024-11-03,6,11,Bangalore,Electronics,143,8500,Warehouse_North,990,1
2024-11-03,6,11,Bangalore,Groceries,650,150,Warehouse_West,689,4
2024-11-03,6,11,Bangalore,Clothing,273,800,Warehouse_West,776,4
2024-11-03,6,11,Bangalore,Furniture,66,12000,Warehouse_North,885,4
2024-11-03,6,11,Bangalore,Medicines,485,200,Warehouse_North,425,3
2024-11-03,6,11,Chennai,Electronics,123,8500,Warehouse_West,253,4
2024-11-03,6,11,Chennai,Groceries,545,150,Warehouse_South,736,3
2024-11-03,6,11,Chennai,Clothing,221,800,Warehouse_West,699,4
2024-11-03,6,11,Chennai,Furniture,51,12000,Warehouse_North,607,3
2024-11-03,6,11,Chennai,Medicines,453,200,Warehouse_North,876,1
2024-11-03,6,11,Pune,Electronics,116,8500,Warehouse_South,959,4
2024-11-03,6,11,Pune,Groceries,499,150,Warehouse_West,747,3
2024-11-03,6,11,Pune,Clothing,192,800,Warehouse_West,218,1
2024-11-03,6,11,Pune,Furniture,52,12000,Warehouse_South,622,3
2024-11-03,6,11,Pune,Medicines,415,200,Warehouse_South,275,1
2024-11-03,6,11,Hyderabad,Electronics,121,8500,Warehouse_South,779,2
2024-11-03,6,11,Hyderabad,Groceries,487,150,Warehouse_South,636,2
2024-11-03,6,11,Hyderabad,Clothing,216,800,Warehouse_North,267,3
2024-11-03,6,11,Hyderabad,Furniture,46,12000,Warehouse_South,208,3
2024-11-03,6,11,Hyderabad,Medicines,377,200,Warehouse_North,689,4
2024-11-04,0,11,Mumbai,Electronics,123,8500,Warehouse_South,580,3
2024-11-04,0,11,Mumbai,Groceries,541,150,Warehouse_West,868,2
2024-11-04,0,11,Mumbai,Clothing,200,800,Warehouse_South,249,2
2024-11-04,0,11,Mumbai,Furniture,55,12000,Warehouse_North,742,3
2024-11-04,0,11,Mumbai,Medicines,396,200,Warehouse_West,808,3
2024-11-04,0,11,Delhi,Electronics,117,8500,Warehouse_West,848,2
2024-11-04,0,11,Delhi,Groceries,560,150,Warehouse_North,925,3
2024-11-04,0,11,Delhi,Clothing,179,800,Warehouse_South,513,1
2024-11-04,0,11,Delhi,Furniture,51,12000,Warehouse_South,334,4
2024-11-04,0,11,Delhi,Medicines,374,200,Warehouse_South,201,1
2024-11-04,0,11,Bangalore,Electronics,103,8500,Warehouse_South,324,1
2024-11-04,0,11,Bangalore,Groceries,416,150,Warehouse_North,546,2
2024-11-04,0,11,Bangalore,Clothing,201,800,Warehouse_North,363,2
2024-11-04,0,11,Bangalore,Furniture,47,12000,Warehouse_North,348,4
2024-11-04,0,11,Bangalore,Medicines,333,200,Warehouse_North,579,4
2024-11-04,0,11,Chennai,Electronics,96,8500,Warehouse_South,974,4
2024-11-04,0,11,Chennai,Groceries,380,150,Warehouse_South,894,2
2024-11-04,0,11,Chennai,Clothing,149,800,Warehouse_West,849,3
2024-11-04,0,11,Chennai,Furniture,32,12000,Warehouse_West,920,3
2024-11-04,0,11,Chennai,Medicines,270,200,Warehouse_North,916,2
2024-11-04,0,11,Pune,Electronics,74,8500,Warehouse_West,811,4
2024-11-04,0,11,Pune,Groceries,383,150,Warehouse_North,205,2
2024-11-04,0,11,Pune,Clothing,134,800,Warehouse_West,964,4
2024-11-04,0,11,Pune,Furniture,40,12000,Warehouse_South,467,4
2024-11-04,0,11,Pune,Medicines,243,200,Warehouse_West,740,3
2024-11-04,0,11,Hyderabad,Electronics,86,8500,Warehouse_South,415,1
2024-11-04,0,11,Hyderabad,Groceries,358,150,Warehouse_South,791,2
2024-11-04,0,11,Hyderabad,Clothing,133,800,Warehouse_North,421,1
2024-11-04,0,11,Hyderabad,Furniture,34,12000,Warehouse_South,497,3
2024-11-04,0,11,Hyderabad,Medicines,238,200,Warehouse_North,607,1
2024-11-05,1,11,Mumbai,Electronics,128,8500,Warehouse_West,436,2
2024-11-05,1,11,Mumbai,Groceries,563,150,Warehouse_South,284,1
2024-11-05,1,11,Mumbai,Clothing,207,800,Warehouse_South,960,4
2024-11-05,1,11,Mumbai,Furniture,54,12000,Warehouse_North,427,4
2024-11-05,1,11,Mumbai,Medicines,427,200,Warehouse_West,875,1
2024-11-05,1,11,Delhi,Electronics,108,8500,Warehouse_West,351,1
2024-11-05,1,11,Delhi,Groceries,528,150,Warehouse_North,603,4
2024-11-05,1,11,Delhi,Clothing,200,800,Warehouse_North,671,4
2024-11-05,1,11,Delhi,Furniture,47,12000,Warehouse_South,775,1
2024-11-05,1,11,Delhi,Medicines,394,200,Warehouse_South,399,4
2024-11-05,1,11,Bangalore,Electronics,100,8500,Warehouse_North,738,1
2024-11-05,1,11,Bangalore,Groceries,478,150,Warehouse_West,628,2
2024-11-05,1,11,Bangalore,Clothing,157,800,Warehouse_North,373,3
2024-11-05,1,11,Bangalore,Furniture,46,12000,Warehouse_South,567,1
2024-11-05,1,11,Bangalore,Medicines,330,200,Warehouse_West,259,1
2024-11-05,1,11,Chennai,Electronics,83,8500,Warehouse_West,661,3
2024-11-05,1,11,Chennai,Groceries,429,150,Warehouse_North,785,3
2024-11-05,1,11,Chennai,Clothing,166,800,Warehouse_South,773,1
2024-11-05,1,11,Chennai,Furniture,36,12000,Warehouse_West,265,3
2024-11-05,1,11,Chennai,Medicines,308,200,Warehouse_South,420,4
2024-11-05,1,11,Pune,Electronics,100,8500,Warehouse_West,620,4
2024-11-05,1,11,Pune,Groceries,372,150,Warehouse_West,705,4
2024-11-05,1,11,Pune,Clothing,127,800,Warehouse_South,755,2
2024-11-05,1,11,Pune,Furniture,36,12000,Warehouse_South,254,4
2024-11-05,1,11,Pune,Medicines,275,200,Warehouse_North,885,1
2024-11-05,1,11,Hyderabad,Electronics,88,8500,Warehouse_North,649,1
2024-11-05,1,11,Hyderabad,Groceries,378,150,Warehouse_South,811,1
2024-11-05,1,11,Hyderabad,Clothing,137,800,Warehouse_North,213,4
2024-11-05,1,11,Hyderabad,Furniture,33,12000,Warehouse_North,651,1
2024-11-05,1,11,Hyderabad,Medicines,283,200,Warehouse_West,680,2
2024-11-06,2,11,Mumbai,Electronics,119,8500,Warehouse_West,871,4
2024-11-06,2,11,Mumbai,Groceries,575,150,Warehouse_South,660,1
2024-11-06,2,11,Mumbai,Clothing,207,800,Warehouse_North,239,3
2024-11-06,2,11,Mumbai,Furniture,50,12000,Warehouse_West,426,4
2024-11-06,2,11,Mumbai,Medicines,417,200,Warehouse_West,855,2
2024-11-06,2,11,Delhi,Electronics,110,8500,Warehouse_West,373,3
2024-11-06,2,11,Delhi,Groceries,555,150,Warehouse_North,605,3
2024-11-06,2,11,Delhi,Clothing,216,800,Warehouse_South,455,2
2024-11-06,2,11,Delhi,Furniture,51,12000,Warehouse_North,511,4
2024-11-06,2,11,Delhi,Medicines,396,200,Warehouse_North,614,4
2024-11-06,2,11,Bangalore,Electronics,100,8500,Warehouse_North,841,1
2024-11-06,2,11,Bangalore,Groceries,475,150,Warehouse_West,938,2
2024-11-06,2,11,Bangalore,Clothing,198,800,Warehouse_North,468,2
2024-11-06,2,11,Bangalore,Furniture,45,12000,Warehouse_South,423,4
2024-11-06,2,11,Bangalore,Medicines,337,200,Warehouse_West,323,2
2024-11-06,2,11,Chennai,Electronics,94,8500,Warehouse_South,274,2
2024-11-06,2,11,Chennai,Groceries,387,150,Warehouse_West,686,3
2024-11-06,2,11,Chennai,Clothing,172,800,Warehouse_South,854,3
2024-11-06,2,11,Chennai,Furniture,39,12000,Warehouse_North,935,4
2024-11-06,2,11,Chennai,Medicines,308,200,Warehouse_West,952,2
2024-11-06,2,11,Pune,Electronics,75,8500,Warehouse_North,572,3
2024-11-06,2,11,Pune,Groceries,352,150,Warehouse_North,791,4
2024-11-06,2,11,Pune,Clothing,146,800,Warehouse_North,363,3
2024-11-06,2,11,Pune,Furniture,33,12000,Warehouse_North,451,4
2024-11-06,2,11,Pune,Medicines,259,200,Warehouse_South,799,3
2024-11-06,2,11,Hyderabad,Electronics,91,8500,Warehouse_West,299,4
2024-11-06,2,11,Hyderabad,Groceries,337,150,Warehouse_North,202,4
2024-11-06,2,11,Hyderabad,Clothing,127,800,Warehouse_South,693,2
2024-11-06,2,11,Hyderabad,Furniture,37,12000,Warehouse_West,209,4
2024-11-06,2,11,Hyderabad,Medicines,258,200,Warehouse_North,730,3
2024-11-07,3,11,Mumbai,Electronics,114,8500,Warehouse_North,387,4
2024-11-07,3,11,Mumbai,Groceries,482,150,Warehouse_South,376,4
2024-11-07,3,11,Mumbai,Clothing,206,800,Warehouse_West,708,4
2024-11-07,3,11,Mumbai,Furniture,54,12000,Warehouse_West,804,2
2024-11-07,3,11,Mumbai,Medicines,487,200,Warehouse_West,479,4
2024-11-07,3,11,Delhi,Electronics,114,8500,Warehouse_South,227,2
2024-11-07,3,11,Delhi,Groceries,539,150,Warehouse_North,560,1
2024-11-07,3,11,Delhi,Clothing,189,800,Warehouse_South,462,3
2024-11-07,3,11,Delhi,Furniture,48,12000,Warehouse_West,931,4
2024-11-07,3,11,Delhi,Medicines,357,200,Warehouse_West,257,2
2024-11-07,3,11,Bangalore,Electronics,106,8500,Warehouse_West,223,4
2024-11-07,3,11,Bangalore,Groceries,447,150,Warehouse_West,859,4
2024-11-07,3,11,Bangalore,Clothing,189,800,Warehouse_West,366,1
2024-11-07,3,11,Bangalore,Furniture,42,12000,Warehouse_South,206,2
2024-11-07,3,11,Bangalore,Medicines,366,200,Warehouse_West,924,1
2024-11-07,3,11,Chennai,Electronics,92,8500,Warehouse_West,866,4
2024-11-07,3,11,Chennai,Groceries,372,150,Warehouse_North,720,3
2024-11-07,3,11,Chennai,Clothing,162,800,Warehouse_West,380,1
2024-11-07,3,11,Chennai,Furniture,34,12000,Warehouse_South,711,3
2024-11-07,3,11,Chennai,Medicines,284,200,Warehouse_West,984,1
2024-11-07,3,11,Pune,Electronics,71,8500,Warehouse_West,411,3
2024-11-07,3,11,Pune,Groceries,320,150,Warehouse_West,770,2
2024-11-07,3,11,Pune,Clothing,127,800,Warehouse_South,713,2
2024-11-07,3,11,Pune,Furniture,33,12000,Warehouse_North,413,3
2024-11-07,3,11,Pune,Medicines,224,200,Warehouse_North,924,3
2024-11-07,3,11,Hyderabad,Electronics,87,8500,Warehouse_West,729,3
2024-11-07,3,11,Hyderabad,Groceries,407,150,Warehouse_North,647,3
2024-11-07,3,11,Hyderabad,Clothing,139,800,Warehouse_West,431,2
2024-11-07,3,11,Hyderabad,Furniture,36,12000,Warehouse_West,632,1
2024-11-07,3,11,Hyderabad,Medicines,306,200,Warehouse_West,282,1
2024-11-08,4,11,Mumbai,Electronics,121,8500,Warehouse_South,780,1
2024-11-08,4,11,Mumbai,Groceries,490,150,Warehouse_North,973,1
2024-11-08,4,11,Mumbai,Clothing,216,800,Warehouse_West,430,2
2024-11-08,4,11,Mumbai,Furniture,54,12000,Warehouse_West,950,3
2024-11-08,4,11,Mumbai,Medicines,367,200,Warehouse_West,583,4
2024-11-08,4,11,Delhi,Electronics,116,8500,Warehouse_West,561,1
2024-11-08,4,11,Delhi,Groceries,547,150,Warehouse_North,554,4
2024-11-08,4,11,Delhi,Clothing,219,800,Warehouse_West,815,1
2024-11-08,4,11,Delhi,Furniture,48,12000,Warehouse_North,397,4
2024-11-08,4,11,Delhi,Medicines,348,200,Warehouse_North,580,3
2024-11-08,4,11,Bangalore,Electronics,109,8500,Warehouse_South,499,1
2024-11-08,4,11,Bangalore,Groceries,430,150,Warehouse_South,959,1
2024-11-08,4,11,Bangalore,Clothing,203,800,Warehouse_South,418,4
2024-11-08,4,11,Bangalore,Furniture,43,12000,Warehouse_South,518,1
2024-11-08,4,11,Bangalore,Medicines,339,200,Warehouse_North,400,4
2024-11-08,4,11,Chennai,Electronics,86,8500,Warehouse_West,203,2
2024-11-08,4,11,Chennai,Groceries,339,150,Warehouse_South,904,1
2024-11-08,4,11,Chennai,Clothing,146,800,Warehouse_West,733,1
2024-11-08,4,11,Chennai,Furniture,43,12000,Warehouse_South,487,2
2024-11-08,4,11,Chennai,Medicines,251,200,Warehouse_West,424,2
2024-11-08,4,11,Pune,Electronics,76,8500,Warehouse_South,572,1
2024-11-08,4,11,Pune,Groceries,373,150,Warehouse_North,706,3
2024-11-08,4,11,Pune,Clothing,133,800,Warehouse_South,365,2
2024-11-08,4,11,Pune,Furniture,38,12000,Warehouse_North,961,1
2024-11-08,4,11,Pune,Medicines,286,200,Warehouse_North,723,4
2024-11-08,4,11,Hyderabad,Electronics,79,8500,Warehouse_West,475,3
2024-11-08,4,11,Hyderabad,Groceries,382,150,Warehouse_West,296,1
2024-11-08,4,11,Hyderabad,Clothing,166,800,Warehouse_North,999,1
2024-11-08,4,11,Hyderabad,Furniture,34,12000,Warehouse_North,559,3
2024-11-08,4,11,Hyderabad,Medicines,299,200,Warehouse_West,506,4
2024-11-09,5,11,Mumbai,Electronics,166,8500,Warehouse_South,769,1
2024-11-09,5,11,Mumbai,Groceries,804,150,Warehouse_South,448,1
2024-11-09,5,11,Mumbai,Clothing,288,800,Warehouse_North,247,4
2024-11-09,5,11,Mumbai,Furniture,77,12000,Warehouse_South,707,3
2024-11-09,5,11,Mumbai,Medicines,535,200,Warehouse_South,853,1
2024-11-09,5,11,Delhi,Electronics,154,8500,Warehouse_West,837,4
2024-11-09,5,11,Delhi,Groceries,673,150,Warehouse_North,695,2
2024-11-09,5,11,Delhi,Clothing,262,800,Warehouse_North,377,1
2024-11-09,5,11,Delhi,Furniture,64,12000,Warehouse_West,549,1
2024-11-09,5,11,Delhi,Medicines,502,200,Warehouse_West,651,4
2024-11-09,5,11,Bangalore,Electronics,136,8500,Warehouse_North,440,3
2024-11-09,5,11,Bangalore,Groceries,661,150,Warehouse_West,889,2
2024-11-09,5,11,Bangalore,Clothing,265,800,Warehouse_North,671,2
2024-11-09,5,11,Bangalore,Furniture,68,12000,Warehouse_South,230,4
2024-11-09,5,11,Bangalore,Medicines,535,200,Warehouse_South,900,1
2024-11-09,5,11,Chennai,Electronics,125,8500,Warehouse_West,508,3
2024-11-09,5,11,Chennai,Groceries,547,150,Warehouse_West,459,4
2024-11-09,5,11,Chennai,Clothing,227,800,Warehouse_South,782,2
2024-11-09,5,11,Chennai,Furniture,49,12000,Warehouse_North,997,3
2024-11-09,5,11,Chennai,Medicines,425,200,Warehouse_South,997,3
2024-11-09,5,11,Pune,Electronics,123,8500,Warehouse_North,685,1
2024-11-09,5,11,Pune,Groceries,526,150,Warehouse_South,963,3
2024-11-09,5,11,Pune,Clothing,182,800,Warehouse_North,962,1
2024-11-09,5,11,Pune,Furniture,47,12000,Warehouse_North,310,2
2024-11-09,5,11,Pune,Medicines,389,200,Warehouse_West,354,4
2024-11-09,5,11,Hyderabad,Electronics,118,8500,Warehouse_West,472,4
2024-11-09,5,11,Hyderabad,Groceries,533,150,Warehouse_North,515,1
2024-11-09,5,11,Hyderabad,Clothing,196,800,Warehouse_West,529,4
2024-11-09,5,11,Hyderabad,Furniture,46,12000,Warehouse_West,589,4
2024-11-09,5,11,Hyderabad,Medicines,358,200,Warehouse_North,205,1
2024-11-10,6,11,Mumbai,Electronics,159,8500,Warehouse_North,318,3
2024-11-10,6,11,Mumbai,Groceries,742,150,Warehouse_South,373,3
2024-11-10,6,11,Mumbai,Clothing,324,800,Warehouse_North,473,2
2024-11-10,6,11,Mumbai,Furniture,71,12000,Warehouse_South,392,2
2024-11-10,6,11,Mumbai,Medicines,575,200,Warehouse_South,449,1
2024-11-10,6,11,Delhi,Electronics,154,8500,Warehouse_West,872,4
2024-11-10,6,11,Delhi,Groceries,650,150,Warehouse_West,496,4
2024-11-10,6,11,Delhi,Clothing,288,800,Warehouse_West,408,3
2024-11-10,6,11,Delhi,Furniture,69,12000,Warehouse_West,203,2
2024-11-10,6,11,Delhi,Medicines,571,200,Warehouse_North,792,2
2024-11-10,6,11,Bangalore,Electronics,145,8500,Warehouse_North,915,3
2024-11-10,6,11,Bangalore,Groceries,697,150,Warehouse_North,695,1
2024-11-10,6,11,Bangalore,Clothing,273,800,Warehouse_West,819,4
2024-11-10,6,11,Bangalore,Furniture,71,12000,Warehouse_West,781,2
2024-11-10,6,11,Bangalore,Medicines,519,200,Warehouse_North,207,3
2024-11-10,6,11,Chennai,Electronics,129,8500,Warehouse_North,421,4
2024-11-10,6,11,Chennai,Groceries,522,150,Warehouse_South,221,1
2024-11-10,6,11,Chennai,Clothing,224,800,Warehouse_South,413,4
2024-11-10,6,11,Chennai,Furniture,57,12000,Warehouse_North,637,1
2024-11-10,6,11,Chennai,Medicines,420,200,Warehouse_North,700,2
2024-11-10,6,11,Pune,Electronics,120,8500,Warehouse_South,690,4
2024-11-10,6,11,Pune,Groceries,499,150,Warehouse_North,465,4
2024-11-10,6,11,Pune,Clothing,207,800,Warehouse_West,879,3
2024-11-10,6,11,Pune,Furniture,46,12000,Warehouse_South,717,4
2024-11-10,6,11,Pune,Medicines,351,200,Warehouse_North,441,2
2024-11-10,6,11,Hyderabad,Electronics,118,8500,Warehouse_North,586,3
2024-11-10,6,11,Hyderabad,Groceries,508,150,Warehouse_North,650,3
2024-11-10,6,11,Hyderabad,Clothing,207,800,Warehouse_South,363,1
2024-11-10,6,11,Hyderabad,Furniture,56,12000,Warehouse_West,663,3
2024-11-10,6,11,Hyderabad,Medicines,375,200,Warehouse_South,248,3
2024-11-11,0,11,Mumbai,Electronics,135,8500,Warehouse_North,648,1
2024-11-11,0,11,Mumbai,Groceries,516,150,Warehouse_West,767,2
2024-11-11,0,11,Mumbai,Clothing,210,800,Warehouse_North,459,1
2024-11-11,0,11,Mumbai,Furniture,52,12000,Warehouse_West,993,4
2024-11-11,0,11,Mumbai,Medicines,358,200,Warehouse_South,639,2
2024-11-11,0,11,Delhi,Electronics,113,8500,Warehouse_North,483,1
2024-11-11,0,11,Delhi,Groceries,518,150,Warehouse_South,302,2
2024-11-11,0,11,Delhi,Clothing,202,800,Warehouse_West,492,3
2024-11-11,0,11,Delhi,Furniture,52,12000,Warehouse_West,484,1
2024-11-11,0,11,Delhi,Medicines,387,200,Warehouse_South,789,2
2024-11-11,0,11,Bangalore,Electronics,119,8500,Warehouse_North,710,2
2024-11-11,0,11,Bangalore,Groceries,444,150,Warehouse_West,998,1
2024-11-11,0,11,Bangalore,Clothing,182,800,Warehouse_South,681,2
2024-11-11,0,11,Bangalore,Furniture,47,12000,Warehouse_North,825,2
2024-11-11,0,11,Bangalore,Medicines,314,200,Warehouse_South,870,3
2024-11-11,0,11,Chennai,Electronics,92,8500,Warehouse_North,479,1
2024-11-11,0,11,Chennai,Groceries,444,150,Warehouse_South,707,4
2024-11-11,0,11,Chennai,Clothing,154,800,Warehouse_North,508,2
2024-11-11,0,11,Chennai,Furniture,38,12000,Warehouse_North,417,1
2024-11-11,0,11,Chennai,Medicines,241,200,Warehouse_North,286,3
2024-11-11,0,11,Pune,Electronics,84,8500,Warehouse_West,817,3
2024-11-11,0,11,Pune,Groceries,378,150,Warehouse_South,714,2
2024-11-11,0,11,Pune,Clothing,125,800,Warehouse_West,393,2
2024-11-11,0,11,Pune,Furniture,39,12000,Warehouse_West,451,2
2024-11-11,0,11,Pune,Medicines,267,200,Warehouse_South,682,4
2024-11-11,0,11,Hyderabad,Electronics,83,8500,Warehouse_North,315,1
2024-11-11,0,11,Hyderabad,Groceries,346,150,Warehouse_West,405,2
2024-11-11,0,11,Hyderabad,Clothing,135,800,Warehouse_North,950,3
2024-11-11,0,11,Hyderabad,Furniture,35,12000,Warehouse_North,781,3
2024-11-11,0,11,Hyderabad,Medicines,237,200,Warehouse_North,336,3
2024-11-12,1,11,Mumbai,Electronics,115,8500,Warehouse_West,543,4
2024-11-12,1,11,Mumbai,Groceries,506,150,Warehouse_South,615,4
2024-11-12,1,11,Mumbai,Clothing,218,800,Warehouse_North,531,2
2024-11-12,1,11,Mumbai,Furniture,57,12000,Warehouse_West,976,3
2024-11-12,1,11,Mumbai,Medicines,395,200,Warehouse_West,366,3
2024-11-12,1,11,Delhi,Electronics,123,8500,Warehouse_West,956,3
2024-11-12,1,11,Delhi,Groceries,492,150,Warehouse_West,815,1
2024-11-12,1,11,Delhi,Clothing,197,800,Warehouse_South,518,2
2024-11-12,1,11,Delhi,Furniture,46,12000,Warehouse_South,534,4
2024-11-12,1,11,Delhi,Medicines,351,200,Warehouse_South,220,2
2024-11-12,1,11,Bangalore,Electronics,99,8500,Warehouse_South,669,1
2024-11-12,1,11,Bangalore,Groceries,467,150,Warehouse_West,789,1
2024-11-12,1,11,Bangalore,Clothing,203,800,Warehouse_North,745,2
2024-11-12,1,11,Bangalore,Furniture,52,12000,Warehouse_West,298,3
2024-11-12,1,11,Bangalore,Medicines,354,200,Warehouse_West,685,3
2024-11-12,1,11,Chennai,Electronics,90,8500,Warehouse_West,695,1
2024-11-12,1,11,Chennai,Groceries,422,150,Warehouse_West,347,3
2024-11-12,1,11,Chennai,Clothing,162,800,Warehouse_West,938,1
2024-11-12,1,11,Chennai,Furniture,37,12000,Warehouse_South,449,4
2024-11-12,1,11,Chennai,Medicines,258,200,Warehouse_West,430,2
2024-11-12,1,11,Pune,Electronics,74,8500,Warehouse_North,687,2
2024-11-12,1,11,Pune,Groceries,314,150,Warehouse_South,224,2
2024-11-12,1,11,Pune,Clothing,158,800,Warehouse_West,370,4
2024-11-12,1,11,Pune,Furniture,35,12000,Warehouse_West,919,1
2024-11-12,1,11,Pune,Medicines,284,200,Warehouse_West,377,2
2024-11-12,1,11,Hyderabad,Electronics,81,8500,Warehouse_North,509,4
2024-11-12,1,11,Hyderabad,Groceries,343,150,Warehouse_North,835,1
2024-11-12,1,11,Hyderabad,Clothing,118,800,Warehouse_North,239,2
2024-11-12,1,11,Hyderabad,Furniture,33,12000,Warehouse_North,200,3
2024-11-12,1,11,Hyderabad,Medicines,263,200,Warehouse_West,757,4
2024-11-13,2,11,Mumbai,Electronics,120,8500,Warehouse_West,859,2
2024-11-13,2,11,Mumbai,Groceries,545,150,Warehouse_South,933,1
2024-11-13,2,11,Mumbai,Clothing,233,800,Warehouse_West,532,1
2024-11-13,2,11,Mumbai,Furniture,54,12000,Warehouse_North,741,2
2024-11-13,2,11,Mumbai,Medicines,436,200,Warehouse_West,516,1
2024-11-13,2,11,Delhi,Electronics,112,8500,Warehouse_North,324,4
2024-11-13,2,11,Delhi,Groceries,535,150,Warehouse_South,288,3
2024-11-13,2,11,Delhi,Clothing,189,800,Warehouse_North,720,4
2024-11-13,2,11,Delhi,Furniture,49,12000,Warehouse_West,209,3
2024-11-13,2,11,Delhi,Medicines,393,200,Warehouse_West,329,1
